93,0.813098,0.948687
94,0.812223,0.948530
95,0.810777,0.948546
96,0.810413,0.948317
97,0.808516,0.948398
98,0.808406,0.948545
99,0.812937,0.948482
100,0.814004,0.948346
101,0.815299,0.948434
102,0.813260,0.948573
103,0.811639,0.948861
104,0.814650,0.948908
105,0.815283,0.948792
106,0.816814,0.948745
107,0.817000,0.948973
108,0.813960,0.948968
109,0.815026,0.948975
110,0.815178,0.949100
111,0.814876,0.949411
112,0.815195,0.949394
113,0.816031,0.949429
114,0.814322,0.949452
115,0.822741,0.949473
116,0.820148,0.949481
117,0.822705,0.949431
118,0.821369,0.949149
119,0.819908,0.949129
120,0.819612,0.948866
121,0.817887,0.948962
122,0.817822,0.951384
123,0.822848,0.951204
124,0.823394,0.950995
125,0.825080,0.951074
126,0.823501,0.951195
127,0.820945,0.951503
128,0.823483,0.951652
129,0.822854,0.951502
130,0.822609,0.951477
131,0.823289,0.951787
132,0.821626,0.951664
133,0.822500,0.949139
134,0.823083,0.949091
135,0.821731,0.949264
136,0.822515,0.946784
137,0.823892,0.946805
138,0.821389,0.949205
139,0.829300,0.949223
140,0.825426,0.951819
141,0.827685,0.951741
142,0.827258,0.951665
143,0.824939,0.951579
144,0.825425,0.951328
145,0.823325,0.951299
146,0.823542,0.951487
147,0.829330,0.950890
148,0.830640,0.949790
149,0.832928,0.949804
150,0.832033,0.949915
151,0.830252,0.950094
152,0.833055,0.950295
153,0.832937,0.950378
154,0.833692,0.950415
155,0.834521,0.950471
156,0.832072,0.950999
157,0.833514,0.951043
158,0.833847,0.950977
159,0.833665,0.951234
160,0.834727,0.951334
161,0.836553,0.951274
162,0.834295,0.951341
163,0.841302,0.951449
164,0.836560,0.951509
165,0.838606,0.951456
166,0.837919,0.951463
167,0.835225,0.951630
168,0.834785,0.951444
169,0.832013,0.951572
170,0.832520,0.951724
171,0.837300,0.951614
172,0.837558,0.951288
173,0.839576,0.951528
174,0.838766,0.951555
175,0.836763,0.951564
176,0.838584,0.951686
177,0.838139,0.951657
178,0.838686,0.951793
179,0.839532,0.951724
180,0.836564,0.951482
181,0.837273,0.951360
182,0.836988,0.951232
183,0.836203,0.951385
184,0.836735,0.951494
185,0.838855,0.951448
186,0.836392,0.951640
187,0.844121,0.951740
188,0.839574,0.951757
189,0.840696,0.951803
190,0.840290,0.951813
191,0.839065,0.952014
192,0.837995,0.951936
193,0.835093,0.954596
194,0.832798,0.954751
195,0.832867,0.954838
196,0.834829,0.954426
197,0.837005,0.954596
198,0.836006,0.954603
199,0.834097,0.954560
200,0.835189,0.954634
201,0.835407,0.954521
202,0.835981,0.954636
203,0.834122,0.954727
204,0.831571,0.954608
205,0.833151,0.954532
206,0.832736,0.954454
207,0.832129,0.954696
208,0.832542,0.954634
209,0.834264,0.953817
210,0.832105,0.953612
211,0.840211,0.953731
212,0.835326,0.953774
213,0.835731,0.953829
214,0.835518,0.953646
215,0.834650,0.953909
216,0.833520,0.953865
217,0.831173,0.953938
218,0.831391,0.954148
219,0.829941,0.954182
220,0.831463,0.953750
221,0.832579,0.953769
222,0.832489,0.953785
223,0.830873,0.953721
224,0.832113,0.953772
225,0.830966,0.953720
226,0.831497,0.954002
227,0.833816,0.953912
228,0.830958,0.953845
229,0.832498,0.953789
230,0.832064,0.955927
231,0.831399,0.956100
232,0.832293,0.956056
233,0.833015,0.956164
234,0.830170,0.956324
235,0.843806,0.956053
236,0.844482,0.955909
237,0.845004,0.955925
238,0.844733,0.955874
239,0.844062,0.956030
